"","method","variate","design","number","RMSE"
"4219","knndm_caret_new","OCS","clusterStrong",22,8.86507240114799
"4220","knndm_caret_new","OCS","clusterStrong",23,9.04412775012681
"4221","knndm_caret_new","OCS","clusterStrong",24,8.26021870999043
"4222","knndm_caret_new","OCS","clusterStrong",25,8.52426038672715
"4223","knndm_caret_new","OCS","clusterStrong",26,8.97326546665184
"4224","knndm_caret_new","OCS","clusterStrong",27,8.08292117939548
"4225","knndm_caret_new","OCS","clusterStrong",28,6.77076143963658
"4226","knndm_caret_new","OCS","clusterStrong",29,7.70579453876868
"4227","knndm_caret_new","OCS","clusterStrong",30,6.88105992690185
"4228","knndm_caret_new","OCS","clusterStrong",31,9.10186383741734
"4229","knndm_caret_new","OCS","clusterStrong",32,8.62827032701315
"4230","knndm_caret_new","OCS","clusterStrong",33,7.58322554882325
"4231","knndm_caret_new","OCS","clusterStrong",34,9.47526083935282
"4232","knndm_caret_new","OCS","clusterStrong",35,7.79507445279891
"4233","knndm_caret_new","OCS","clusterStrong",36,7.80830701055184
"4234","knndm_caret_new","OCS","clusterStrong",37,7.21238050719847
"4235","knndm_caret_new","OCS","clusterStrong",38,7.94168678608593
"4236","knndm_caret_new","OCS","clusterStrong",39,8.35370216493212
"4237","knndm_caret_new","OCS","clusterStrong",40,7.63143270586341
"4238","knndm_caret_new","OCS","clusterStrong",41,7.26081130046674
"4239","knndm_caret_new","OCS","clusterStrong",42,7.37860596525803
"4240","knndm_caret_new","OCS","clusterStrong",43,7.61066163395064
"4241","knndm_caret_new","OCS","clusterStrong",44,6.71317345099619
"4242","knndm_caret_new","OCS","clusterStrong",45,7.18723963469459
"4243","knndm_caret_new","OCS","clusterStrong",46,8.46447502580565
"4244","knndm_caret_new","OCS","clusterStrong",47,9.3574057671686
"4245","knndm_caret_new","OCS","clusterStrong",48,9.67554109240044
"4246","knndm_caret_new","OCS","clusterStrong",49,7.87995478711872
"4247","knndm_caret_new","OCS","clusterStrong",50,9.19077492412513
"4248","knndm_caret_new","OCS","clusterStrong",51,10.3051206375575
"4249","knndm_caret_new","OCS","clusterStrong",52,7.4587098501603
"4250","knndm_caret_new","OCS","clusterStrong",53,7.30393383015295
"4251","knndm_caret_new","OCS","clusterStrong",54,8.87250685484116
"4252","knndm_caret_new","OCS","clusterStrong",55,8.99442521921217
"4253","knndm_caret_new","OCS","clusterStrong",56,8.30562972406117
"4254","knndm_caret_new","OCS","clusterStrong",57,7.7054319015341
"4255","knndm_caret_new","OCS","clusterStrong",58,7.01120614241764
"4256","knndm_caret_new","OCS","clusterStrong",59,7.12035383945213
"4257","knndm_caret_new","OCS","clusterStrong",60,8.51658959316909
"4258","knndm_caret_new","OCS","clusterStrong",61,8.19262599337787
"4259","knndm_caret_new","OCS","clusterStrong",62,8.01008411188924
"4260","knndm_caret_new","OCS","clusterStrong",63,8.17748159311936
"4261","knndm_caret_new","OCS","clusterStrong",64,7.70339828699549
"4262","knndm_caret_new","OCS","clusterStrong",65,6.8232723368299
"4263","knndm_caret_new","OCS","clusterStrong",66,7.88250505621728
"4264","knndm_caret_new","OCS","clusterStrong",67,10.7898428745747
"4265","knndm_caret_new","OCS","clusterStrong",68,6.75946985897953
"4266","knndm_caret_new","OCS","clusterStrong",69,10.3597462776569
"4267","knndm_caret_new","OCS","clusterStrong",70,7.87697364540323
"4268","knndm_caret_new","OCS","clusterStrong",71,7.01723287046143
"4269","knndm_caret_new","OCS","clusterStrong",72,7.66524568932659
"4270","knndm_caret_new","OCS","clusterStrong",73,8.57931191700752
"4271","knndm_caret_new","OCS","clusterStrong",74,8.95351368896214
"4272","knndm_caret_new","OCS","clusterStrong",75,8.36732574818619
"4273","knndm_caret_new","OCS","clusterStrong",76,10.3904143474652
"4274","knndm_caret_new","OCS","clusterStrong",77,9.22073498850317
"4275","knndm_caret_new","OCS","clusterStrong",78,8.59420145454875
"4276","knndm_caret_new","OCS","clusterStrong",79,7.89786733784099
"4277","knndm_caret_new","OCS","clusterStrong",80,7.8809939818491
"4278","knndm_caret_new","OCS","clusterStrong",81,7.39347285259364
"4279","knndm_caret_new","OCS","clusterStrong",82,6.87141477555527
"4280","knndm_caret_new","OCS","clusterStrong",83,7.85295611904739
"4281","knndm_caret_new","OCS","clusterStrong",84,8.62959640235463
"4282","knndm_caret_new","OCS","clusterStrong",85,6.6571211676156
"4283","knndm_caret_new","OCS","clusterStrong",86,7.68018464632512
"4284","knndm_caret_new","OCS","clusterStrong",87,8.47356646210059
"4285","knndm_caret_new","OCS","clusterStrong",88,8.92344583954029
"4286","knndm_caret_new","OCS","clusterStrong",89,8.54920855568676
"4287","knndm_caret_new","OCS","clusterStrong",90,8.81354661708084
"4288","knndm_caret_new","OCS","clusterStrong",91,7.68758544965292
"4289","knndm_caret_new","OCS","clusterStrong",92,7.57672144093401
"4290","knndm_caret_new","OCS","clusterStrong",93,9.83456026348793
"4291","knndm_caret_new","OCS","clusterStrong",94,7.56129155450286
"4292","knndm_caret_new","OCS","clusterStrong",95,6.97759536132405
"4293","knndm_caret_new","OCS","clusterStrong",96,8.19732863776469
"4294","knndm_caret_new","OCS","clusterStrong",97,9.73999871028764
"4295","knndm_caret_new","OCS","clusterStrong",98,7.9914579714747
"4296","knndm_caret_new","OCS","clusterStrong",99,10.7347179906015
"4297","knndm_caret_new","OCS","clusterStrong",100,7.10953951497087
"4298","knndm_caret_new","OCS","regular",1,7.52788095662961
"4299","knndm_caret_new","OCS","regular",2,7.79950535111714
"4300","knndm_caret_new","OCS","regular",3,7.49693896015191
"4301","knndm_caret_new","OCS","regular",4,7.09237768327625
"4302","knndm_caret_new","OCS","regular",5,7.97809581193667
"4303","knndm_caret_new","OCS","regular",6,7.18789952962481
"4304","knndm_caret_new","OCS","regular",7,8.11976576653699
"4305","knndm_caret_new","OCS","regular",8,7.64790033328539
"4306","knndm_caret_new","OCS","regular",9,7.5698919594872
"4307","knndm_caret_new","OCS","regular",10,7.93044346271378
"4308","knndm_caret_new","OCS","regular",11,7.57774071606496
"4309","knndm_caret_new","OCS","regular",12,8.23596451182048
"4310","knndm_caret_new","OCS","regular",13,7.56110426824804
"4311","knndm_caret_new","OCS","regular",14,7.77700293476321
"4312","knndm_caret_new","OCS","regular",15,7.38238607806846
"4313","knndm_caret_new","OCS","regular",16,7.43180799729143
"4314","knndm_caret_new","OCS","regular",17,7.83278984742779
"4315","knndm_caret_new","OCS","regular",18,7.5137440394649
"4316","knndm_caret_new","OCS","regular",19,7.32638161071916
"4317","knndm_caret_new","OCS","regular",20,7.68268363660377
"4318","knndm_caret_new","OCS","regular",21,7.60194781533393
"4319","knndm_caret_new","OCS","regular",22,7.41165470962553
"4320","knndm_caret_new","OCS","regular",23,7.58192123424141
"4321","knndm_caret_new","OCS","regular",24,7.6407405786923
"4322","knndm_caret_new","OCS","regular",25,7.45311834365549
"4323","knndm_caret_new","OCS","regular",26,7.33389238132002
"4324","knndm_caret_new","OCS","regular",27,7.70798172641628
"4325","knndm_caret_new","OCS","regular",28,7.67977476040476
"4326","knndm_caret_new","OCS","regular",29,7.49433078635796
"4327","knndm_caret_new","OCS","regular",30,7.25463160147174
"4328","knndm_caret_new","OCS","regular",31,7.54012321262019
"4329","knndm_caret_new","OCS","regular",32,8.26305280164661
"4330","knndm_caret_new","OCS","regular",33,7.41181984138434
"4331","knndm_caret_new","OCS","regular",34,7.26809955762574
"4332","knndm_caret_new","OCS","regular",35,7.91666945494286
"4333","knndm_caret_new","OCS","regular",36,7.41988540564849
"4334","knndm_caret_new","OCS","regular",37,7.33433001250488
"4335","knndm_caret_new","OCS","regular",38,7.41953001030112
"4336","knndm_caret_new","OCS","regular",39,7.46693699346433
"4337","knndm_caret_new","OCS","regular",40,7.41723154359336
"4338","knndm_caret_new","OCS","regular",41,7.8927681631451
"4339","knndm_caret_new","OCS","regular",42,7.9337778205678
"4340","knndm_caret_new","OCS","regular",43,7.06108776229554
"4341","knndm_caret_new","OCS","regular",44,7.44427239321699
"4342","knndm_caret_new","OCS","regular",45,7.36247076095294
"4343","knndm_caret_new","OCS","regular",46,7.55998872552233
"4344","knndm_caret_new","OCS","regular",47,7.76126547334827
"4345","knndm_caret_new","OCS","regular",48,7.60695346428224
"4346","knndm_caret_new","OCS","regular",49,6.96514491091233
"4347","knndm_caret_new","OCS","regular",50,7.4201309110309
"4348","knndm_caret_new","OCS","regular",51,7.88573497536888
"4349","knndm_caret_new","OCS","regular",52,7.36530979357673
"4350","knndm_caret_new","OCS","regular",53,7.64279751301989
"4351","knndm_caret_new","OCS","regular",54,6.95044932656578
"4352","knndm_caret_new","OCS","regular",55,7.61399434949899
"4353","knndm_caret_new","OCS","regular",56,7.79409529912426
"4354","knndm_caret_new","OCS","regular",57,7.44185860716397
"4355","knndm_caret_new","OCS","regular",58,7.85387211769842
"4356","knndm_caret_new","OCS","regular",59,7.75240972237725
"4357","knndm_caret_new","OCS","regular",60,7.41350078488767
"4358","knndm_caret_new","OCS","regular",61,7.35279048188553
"4359","knndm_caret_new","OCS","regular",62,7.64077912789081
"4360","knndm_caret_new","OCS","regular",63,7.51387778756367
"4361","knndm_caret_new","OCS","regular",64,7.82399391122929
"4362","knndm_caret_new","OCS","regular",65,7.74549311602804
"4363","knndm_caret_new","OCS","regular",66,7.57946351766883
"4364","knndm_caret_new","OCS","regular",67,7.30772222023895
"4365","knndm_caret_new","OCS","regular",68,7.52927750474407
"4366","knndm_caret_new","OCS","regular",69,7.60288112675688
"4367","knndm_caret_new","OCS","regular",70,7.76654621894947
"4368","knndm_caret_new","OCS","regular",71,7.1363436727371
"4369","knndm_caret_new","OCS","regular",72,7.26932627838045
"4370","knndm_caret_new","OCS","regular",73,7.65206016338136
"4371","knndm_caret_new","OCS","regular",74,8.60681206521523
"4372","knndm_caret_new","OCS","regular",75,6.88100901616574
"4373","knndm_caret_new","OCS","regular",76,7.77869898722598
"4374","knndm_caret_new","OCS","regular",77,7.0383776534944
"4375","knndm_caret_new","OCS","regular",78,7.60339132114303
"4376","knndm_caret_new","OCS","regular",79,7.9106106012618
"4377","knndm_caret_new","OCS","regular",80,7.53842305015439
"4378","knndm_caret_new","OCS","regular",81,7.91832988660957
"4379","knndm_caret_new","OCS","regular",82,7.60530609175136
"4380","knndm_caret_new","OCS","regular",83,7.46955017344797
"4381","knndm_caret_new","OCS","regular",84,7.32765685336791
"4382","knndm_caret_new","OCS","regular",85,7.63671096713057
"4383","knndm_caret_new","OCS","regular",86,7.48710970544062
"4384","knndm_caret_new","OCS","regular",87,7.20257607618414
"4385","knndm_caret_new","OCS","regular",88,7.72933656552812
"4386","knndm_caret_new","OCS","regular",89,7.44020743406927
"4387","knndm_caret_new","OCS","regular",90,7.55760292117551
"4388","knndm_caret_new","OCS","regular",91,6.80190367103775
"4389","knndm_caret_new","OCS","regular",92,7.73020870886844
"4390","knndm_caret_new","OCS","regular",93,7.24755353093511
"4391","knndm_caret_new","OCS","regular",94,7.85423829305405
"4392","knndm_caret_new","OCS","regular",95,7.65216012367169
"4393","knndm_caret_new","OCS","regular",96,7.56586604933319
"4394","knndm_caret_new","OCS","regular",97,7.47596416667157
"4395","knndm_caret_new","OCS","regular",98,7.95036501556961
"4396","knndm_caret_new","OCS","regular",99,7.09205323109372
"4397","knndm_caret_new","OCS","regular",100,7.2309591442026
"4398","knndm_caret_new","OCS","simpleRandom",1,7.207139610544
"4399","knndm_caret_new","OCS","simpleRandom",2,7.43617666138165
"4400","knndm_caret_new","OCS","simpleRandom",3,6.97996657327569
"4401","knndm_caret_new","OCS","simpleRandom",4,7.49960793430173
"4402","knndm_caret_new","OCS","simpleRandom",5,7.90381979684254
"4403","knndm_caret_new","OCS","simpleRandom",6,6.93619683749216
"4404","knndm_caret_new","OCS","simpleRandom",7,7.38391224140348
"4405","knndm_caret_new","OCS","simpleRandom",8,7.89525699407504
"4406","knndm_caret_new","OCS","simpleRandom",9,7.12917093759775
"4407","knndm_caret_new","OCS","simpleRandom",10,7.81652412446699
"4408","knndm_caret_new","OCS","simpleRandom",11,7.63969418614869
"4409","knndm_caret_new","OCS","simpleRandom",12,7.19456104625457
"4410","knndm_caret_new","OCS","simpleRandom",13,7.63328613573724
"4411","knndm_caret_new","OCS","simpleRandom",14,7.86104930437048
"4412","knndm_caret_new","OCS","simpleRandom",15,7.81581478879059
"4413","knndm_caret_new","OCS","simpleRandom",16,7.37021400089779
"4414","knndm_caret_new","OCS","simpleRandom",17,7.77304662977323
"4415","knndm_caret_new","OCS","simpleRandom",18,7.60727751077038
"4416","knndm_caret_new","OCS","simpleRandom",19,7.32420398860525
"4417","knndm_caret_new","OCS","simpleRandom",20,6.90538515405782
"4418","knndm_caret_new","OCS","simpleRandom",21,7.71201618253677
"4419","knndm_caret_new","OCS","simpleRandom",22,7.2162607734346
"4420","knndm_caret_new","OCS","simpleRandom",23,7.26230929085481
"4421","knndm_caret_new","OCS","simpleRandom",24,7.87270273881458
"4422","knndm_caret_new","OCS","simpleRandom",25,7.22108374120677
"4423","knndm_caret_new","OCS","simpleRandom",26,7.80588425889792
"4424","knndm_caret_new","OCS","simpleRandom",27,7.51866090202311
"4425","knndm_caret_new","OCS","simpleRandom",28,8.02113133447556
"4426","knndm_caret_new","OCS","simpleRandom",29,7.59840569255303
"4427","knndm_caret_new","OCS","simpleRandom",30,7.77849392350521
"4428","knndm_caret_new","OCS","simpleRandom",31,8.12664464298984
"4429","knndm_caret_new","OCS","simpleRandom",32,7.14696381770901
"4430","knndm_caret_new","OCS","simpleRandom",33,7.19383051879058
"4431","knndm_caret_new","OCS","simpleRandom",34,7.02929484475869
"4432","knndm_caret_new","OCS","simpleRandom",35,7.20831370321355
"4433","knndm_caret_new","OCS","simpleRandom",36,7.53291674082672
"4434","knndm_caret_new","OCS","simpleRandom",37,7.15788728249281
"4435","knndm_caret_new","OCS","simpleRandom",38,7.52800124887613
"4436","knndm_caret_new","OCS","simpleRandom",39,7.15259789534264
"4437","knndm_caret_new","OCS","simpleRandom",40,7.6051582088783
"4438","knndm_caret_new","OCS","simpleRandom",41,7.9903957598701
"4439","knndm_caret_new","OCS","simpleRandom",42,7.20157917795439
"4440","knndm_caret_new","OCS","simpleRandom",43,7.77339674929154
"4441","knndm_caret_new","OCS","simpleRandom",44,7.65655185705131
"4442","knndm_caret_new","OCS","simpleRandom",45,7.73790914040856
"4443","knndm_caret_new","OCS","simpleRandom",46,7.24882615527496
"4444","knndm_caret_new","OCS","simpleRandom",47,7.40256443358064
"4445","knndm_caret_new","OCS","simpleRandom",48,7.23768041335232
"4446","knndm_caret_new","OCS","simpleRandom",49,7.11979652949463
"4447","knndm_caret_new","OCS","simpleRandom",50,7.20229064555417
"4448","knndm_caret_new","OCS","simpleRandom",51,8.29843080517351
"4449","knndm_caret_new","OCS","simpleRandom",52,7.56231994938435
"4450","knndm_caret_new","OCS","simpleRandom",53,7.52535683878154
"4451","knndm_caret_new","OCS","simpleRandom",54,7.33486603737647
"4452","knndm_caret_new","OCS","simpleRandom",55,8.04899471267764
"4453","knndm_caret_new","OCS","simpleRandom",56,7.53859098037368
"4454","knndm_caret_new","OCS","simpleRandom",57,7.36797445977924
"4455","knndm_caret_new","OCS","simpleRandom",58,7.54437251925212
"4456","knndm_caret_new","OCS","simpleRandom",59,7.34870476140489
"4457","knndm_caret_new","OCS","simpleRandom",60,7.26390987092116
"4458","knndm_caret_new","OCS","simpleRandom",61,7.36574769828704
"4459","knndm_caret_new","OCS","simpleRandom",62,7.77535279523757
"4460","knndm_caret_new","OCS","simpleRandom",63,7.54554729215862
"4461","knndm_caret_new","OCS","simpleRandom",64,7.28407393728047
"4462","knndm_caret_new","OCS","simpleRandom",65,7.73059739769325
"4463","knndm_caret_new","OCS","simpleRandom",66,7.14339000608039
"4464","knndm_caret_new","OCS","simpleRandom",67,7.28567673528255
"4465","knndm_caret_new","OCS","simpleRandom",68,7.7768056875733
"4466","knndm_caret_new","OCS","simpleRandom",69,7.16471035378556
"4467","knndm_caret_new","OCS","simpleRandom",70,7.15952357710191
"4468","knndm_caret_new","OCS","simpleRandom",71,7.28210553688339
"4469","knndm_caret_new","OCS","simpleRandom",72,7.78937237400338
"4470","knndm_caret_new","OCS","simpleRandom",73,7.83349520958876
"4471","knndm_caret_new","OCS","simpleRandom",74,7.50604347936716
"4472","knndm_caret_new","OCS","simpleRandom",75,7.22079780111568
"4473","knndm_caret_new","OCS","simpleRandom",76,7.68542891410455
"4474","knndm_caret_new","OCS","simpleRandom",77,7.152149390901
"4475","knndm_caret_new","OCS","simpleRandom",78,7.66112439818173
"4476","knndm_caret_new","OCS","simpleRandom",79,8.19373545996129
"4477","knndm_caret_new","OCS","simpleRandom",80,7.88962001640811
"4478","knndm_caret_new","OCS","simpleRandom",81,7.69473430973332
"4479","knndm_caret_new","OCS","simpleRandom",82,7.3900659096766
"4480","knndm_caret_new","OCS","simpleRandom",83,7.32946517485376
"4481","knndm_caret_new","OCS","simpleRandom",84,6.97213613379033
"4482","knndm_caret_new","OCS","simpleRandom",85,7.34795157136493
"4483","knndm_caret_new","OCS","simpleRandom",86,7.48499717934659
"4484","knndm_caret_new","OCS","simpleRandom",87,7.8621617042904
"4485","knndm_caret_new","OCS","simpleRandom",88,7.80675075326898
"4486","knndm_caret_new","OCS","simpleRandom",89,8.3529553970129
"4487","knndm_caret_new","OCS","simpleRandom",90,7.93232898643442
"4488","knndm_caret_new","OCS","simpleRandom",91,7.69116724410081
"4489","knndm_caret_new","OCS","simpleRandom",92,7.42149717842329
"4490","knndm_caret_new","OCS","simpleRandom",93,7.58177251375556
